0:Sol
5454:PSI3 Psc:81 Psc
5485:32 Cet
5493:44 And
5510:33 Cet
5518:31 Cas
5542:TET Cas:33 Cas
5544:g Psc:82 Psc
5550:45 And
5571:CHI Psc:84 Psc
5586:TAU Psc:83 Psc
5589:32 Cas
5594:34 Cet
5643:Luyten 725-32:YZ Cet
5737:ZET Psc A:86 Psc A
5742:PHI Psc:85 Psc
5743:ZET Psc B:86 Psc B
5778:87 Psc
5799:37 Cet
5824:88 Psc
5833:38 Cet
5862:NU Phe
5896:KAP Tuc
5951:39 Cet
6061:f Psc:89 Psc
6193:UPS Psc:90 Psc
6226:42 Cet
6242:PHI Cas:34 Cas
6312:35 Cas
6315:l Psc:91 Psc
6379:Gliese 56.5:GJ 9054
6411:Adhil:XI And:46 And
6429:43 Cet
6514:47 And
6537:TET Cet:45 Cet
6539:44 Cet
6670:46 Cet
6686:Ruchbah:DEL Cas:37 Cas
6692:PSI Cas:36 Cas
6706:RHO Psc:93 Psc
6732:94 Psc
6748:47 Cet
6813:Omg:OME And:48 And
6867:GAM Phe
6915:96 Psc
6960:48 Cet
6981:97 Psc
6999:49 And
7007:MU Psc:98 Psc
7078:38 Cas
7083:DEL Phe
7097:ETA Psc:99 Psc
7294:CHI Cas:39 Cas
7345:49 Cet
7436:101 Psc
7450:50 Cet
7463:TAU Scl
7513:UPS And:50 And
7535:PI Psc:102 Psc
7562:WASP-18
7588:Achernar:ALF Eri
7607:51 And:UPS Per
7650:40 Cas
7719:CHI And:52 And
7740:105 Psc
7751:p Eri
7818:TAU And:53 And
7879:TAU1 Hyi
7884:NU Psc:106 Psc
7955:PI Scl
7965:43 Cas
7978:q1 Eri
7981:107 Psc:Gliese 68
8016:42 Cas
8046:44 Cas
8068:PHI Per
8102:TAU Cet:52 Cet:Gliese 71
8159:109 Psc
8198:OMI Psc:110 Psc
8209:EPS Scl
8241:q2 Eri
8366:TAU2 Hyi
8387:4 Ari
8497:CHI Cet:53 Cet
8544:1 Ari
8645:Baten Kaitos:ZET Cet:55 Cet
8704:1 Per
8714:2 Per
8796:Elmuthalleth:Mothalla:Caput Trianguli:ALF Tri:2 Tri
8814:55 And
8832:Mesarthim:Mesarthun:GAM1 Ari:GAM2 Ari:5 Ari
8833:XI Psc:111 Psc
8837:PSI Phe
8882:PHI Phe
8886:Segin:Navi:EPS Cas:45 Cas
8903:Sheratan:Elscheratain:BET Ari:6 Ari
8928:ETA2 Hyi
8991:SIG Hyi
8993:7 Ari
9007:CHI Eri
9009:OME Cas:46 Cas
9021:56 And
9061:56 Cet
9110:IOT Ari:8 Ari
9153:LAM Ari:9 Ari
9222:3 Per
9236:ALF Hyi
9326:57 Cet
9347:UPS Cet:59 Cet
9353:112 Psc
9440:PI For
9459:CHI Phe
9480:48 Cas
9487:Al Rescha:Rischa:el Rischa:ALF Psc:113 Psc
9505:g Per:4 Per
9564:52 Cas
9570:EPS Tri:3 Tri
9573:53 Cas
9589:60 Cet
9598:50 Cas
9621:10 Ari
9631:61 Cet
9640:Almaak:Almach:Alamak:GAM1 And:GAM2 And:57 And
9677:NU For
9727:47 Cas
9763:49 Cas
9836:KAP Ari:12 Ari
9859:11 Ari
9884:Hamal:ALF Ari:13 Ari
9977:58 And
10053:14 Ari
10064:BET Tri:4 Tri
10138:Gliese 86
10155:15 Ari
10176:59 And A
10180:59 And B
10203:16 Ari
10212:64 Cet
10220:5 Tri
10227:5 Per
10234:63 Cet
10280:6 Tri
10305:66 Cet
10306:ETA Ari:17 Ari
10320:MU For
10324:XI1 Cet:65 Cet
10328:19 Ari
10340:b And:60 And
10366:6 Per
10418:PI1 Hyi
10438:55 Cas
10513:PI2 Hyi
10535:21 Ari
10540:20 Ari
10559:7 Tri
10602:PHI Eri
10642:67 Cet
10644:DEL Tri:8 Tri
10670:GAM Tri:9 Tri
10718:8 Per
10729:CHI Per:7 Per
10732:TET Ari:22 Ari
10793:10 Tri
10819:c And:62 And
10826:Mira:OMI Cet:68 Cet
10944:63 And
11001:DEL Hyi
11021:69 Cet
11046:70 Cet
11060:i Per:9 Per
11072:KAP For
11095:KAP Hyi
11220:64 And
11249:XI Ari:24 Ari
11258:LAM Hor
11261:71 Cet
11279:10 Per
11313:65 And
11345:RHO Cet:72 Cet
11397:WASP-33
11407:KAP Eri
11432:11 Tri
11465:66 And
11477:PHI For
11484:XI2 Cet:73 Cet
11486:12 Tri
11548:13 Tri
11569:IOT Cas
11678:26 Ari
11698:27 Ari
11757:MU Hyi
11767:Polaris:Alrukaba:ALF UMi:1 UMi
11783:SIG Cet:76 Cet
11784:14 Tri
11791:75 Cet
11843:29 Ari
11867:LAM1 For
11918:OME For
12002:77 Cet
12048:79 Cet
12086:15 Tri
12093:NU Cet:78 Cet
12107:80 Cet
12114:Gliese 105
12122:IOT1 For
12153:31 Ari
12184:30 Ari B
12186:LAM2 For
12189:30 Ari A
12225:ETA Hor
12247:81 Cet
12288:IOT2 For
12332:NU Ari:32 Ari
12387:DEL Cet:82 Cet
12390:EPS Cet:83 Cet
12394:EPS Hyi
12413:s Eri
12484:ZET Hor
12486:IOT Eri
12489:33 Ari
12530:84 Cet
12623:12 Per
12640:MU Ari:34 Ari
12653:HR 810:IOT Hor
12692:11 Per
12706:Kaffaljidhmah:GAM Cet:86 Cet
12719:35 Ari
12768:14 Per
12770:PI Cet:89 Cet
12777:TET Per:13 Per
12781:VX Ari:Gliese 109:Ross 556
12784:36 Ari
12803:OMI Ari:37 Ari
12828:MU Cet:87 Cet
12832:38 Ari
12843:TAU1 Eri:1 Eri
12871:GAM Hor
12876:ZET Hyi
13040:ETA1 For
13061:39 Ari
13108:40 Ari
13141:NU Hor
13147:BET For
13165:PI Ari:42 Ari
13197:GAM1 For
13202:GAM2 For
13209:41 Ari
13225:ETA2 For
13244:NU Hyi
13254:16 Per
13265:ETA3 For
13268:ETA Per:15 Per
13288:Angetenar:TAU2 Eri:2 Eri
13327:SIG Ari:43 Ari
13328:17 Per
13473:PSI For
13490:20 Per
13531:TAU Per:18 Per
13654:45 Ari
13701:Azha:ETA Eri:3 Eri
13702:RHO Ari:46 Ari
13775:21 Per
13782:4 Eri
13834:47 Ari
13835:6 Eri
13847:Acamar:TET1 Eri:TET2 Eri
13879:PI Per:22 Per
13884:BET Hor
13905:24 Per
13914:EPS Ari:48 Ari
13942:ZET For
13951:5 Eri
13954:LAM Cet:91 Cet
14040:7 Eri
14060:RHO1 Eri:8 Eri
14086:EPS For
14109:49 Ari
14131:TET Hyi
14135:Menkar:Menkab:ALF Cet:92 Cet
14143:93 Cet
14146:TAU3 Eri:11 Eri
14168:RHO2 Eri:9 Eri
14240:MU Hor
14293:RHO3 Eri:10 Eri
14328:GAM Per:23 Per
14354:RHO Per:25 Per
14376:52 Ari
14382:k Per
14514:53 Ari
14576:Algol:BET Per:26 Per
14586:54 Ari
14632:IOT Per
14668:KAP Per:27 Per
14677:55 Ari
14817:OME Per:28 Per
14838:Botein:DEL Ari:57 Ari
14879:ALF For
14893:56 Ari
14954:94 Cet
15110:ZET Ari:58 Ari
15197:ZET Eri:13 Eri
15201:IOT Hyi
15244:14 Eri
15330:ZET1 Ret
15338:30 Per
15371:ZET2 Ret
15382:15 Eri
15383:95 Cet
15404:29 Per
15444:31 Per
15457:KAP1 Cet:96 Cet
15474:TAU4 Eri:16 Eri
15510:e Eri:82 Eri:Gliese 139
15514:59 Ari
15557:60 Ari
15619:KAP2 Cet:97 Cet
15627:TAU1 Ari:61 Ari
15648:l Per:32 Per
15696:62 Ari
15737:TAU2 Ari:63 Ari
15861:64 Ari
15863:Mirphak:Mirfak:Marfak:ALF Per:33 Per
15870:65 Ari
15900:OMI Tau:1 Tau
15987:CHI1 For
16083:XI Tau:2 Tau
16112:CHI2 For
16156:CHI3 For
16181:66 Ari
16244:34 Per
16245:KAP Ret
16322:s Tau:4 Tau
16335:SIG Per:35 Per
16341:v Eri:17 Eri
16369:f Tau:5 Tau
16499:36 Per
16511:t Tau:6 Tau
16537:EPS Eri:18 Eri:Gliese 144
16611:TAU5 Eri:19 Eri
16664:7 Tau
16803:20 Eri
16826:PSI Per:37 Per
16852:10 Tau
16859:9 Tau
16870:y Eri
17007:TAU For
17027:21 Eri
17103:12 Tau
17167:22 Eri
17181:11 Tau
17304:DEL For
17309:13 Tau
17313:o Per:40 Per
17351:h Eri
17358:DEL Per:39 Per
17378:Rana:DEL Eri:23 Eri
17408:14 Tau
17440:BET Ret
17448:Atik:OMI Per:38 Per
17457:24 Eri
17489:Celaeno:16 Tau
17499:Electra:17 Tau
17506:25 Eri
17527:18 Tau
17529:NU Per:41 Per
17531:Taygeta:q Tau:19 Tau
17563:u Tau:29 Tau
17573:Maia:20 Tau
17579:Asterope:21 Tau
17588:22 Tau
17593:PI Eri:26 Eri
17608:Merope:23 Tau
17618:SIG For
17651:TAU6 Eri:27 Eri
17678:GAM Hyi
17702:Alcyone:ETA Tau:25 Tau
17717:TAU7 Eri:28 Eri
17738:RHO For
17771:e Tau:30 Tau
17847:Atlas:27 Tau
17851:Pleione:28 Tau:BU Tau
17874:g Eri
17886:n Per:42 Per
17959:GAM Cam
18089:31 Tau
18141:30 Eri
18213:i Eri
18216:TAU8 Eri:33 Eri
18246:ZET Per:44 Per
18255:32 Eri
18453:43 Per
18471:32 Tau
18485:33 Tau
18532:EPS Per:45 Per
18543:Zaurak:GAM Eri:34 Eri
18597:DEL Ret
18614:Menkib:XI Per:46 Per
18673:TAU9 Eri:36 Eri
18724:LAM Tau:35 Tau
18744:GAM Ret
18772:IOT Ret
18788:35 Eri
18907:NU Tau:38 Tau
18957:40 Tau
19009:36 Tau
19038:37 Tau
19076:39 Tau
19167:LAM Per:47 Per
19171:41 Tau
19205:PSI Tau:42 Tau
19302:49 Per
19335:50 Per
19343:c Per:48 Per
19388:OME1 Tau:43 Tau
19483:37 Eri
19513:p Tau:44 Tau
19515:DEL Hor
19554:45 Tau
19587:Beid:OMI1 Eri:38 Eri
19719:46 Tau
19740:47 Tau
19747:ALF Hor
19777:39 Eri
19780:ALF Ret
19811:f Per:52 Per
19812:MU Per:51 Per
19849:Keid:OMI2 Eri:40 Eri:Gliese 166
19860:MU Tau:49 Tau
19877:48 Tau
19893:GAM Dor
19921:EPS Ret
19990:OME Tau:OME2 Tau:50 Tau
20020:TET Ret
20042:UPS4 Eri:41 Eri
20049:DEL Men
20070:b Per
20087:51 Tau
20171:53 Tau
20186:56 Tau
20205:Primus Hyadum:GAM Tau:54 Tau
20219:h Tau:57 Tau
20250:PHI Tau:52 Tau
20252:54 Per
20261:58 Tau
20297:NU Men
20354:d Per:53 Per
20384:ETA Ret
20400:60 Tau
20430:CHI Tau:59 Tau
20455:DEL1 Tau:61 Tau
20484:63 Tau
20507:XI Eri:42 Eri
20522:r Tau:66 Tau
20533:62 Tau
20535:UPS3 Eri:d Eri:43 Eri
20542:DEL2 Tau:64 Tau
20579:55 Per
20591:56 Per
20635:KAP1 Tau:65 Tau
20641:KAP2 Tau:67 Tau
20648:DEL3 Tau:68 Tau
20661:70 Tau
20711:UPS Tau:69 Tau
20713:71 Tau
20732:PI Tau:73 Tau
20789:72 Tau
20873:76 Tau
20877:75 Tau
20885:TET1 Tau:77 Tau
20889:Ain:EPS Tau:74 Tau
20894:TET2 Tau:78 Tau
20901:b Tau:79 Tau
20995:80 Tau
21036:83 Tau
21039:81 Tau
21060:DEL Cae
21088:Gliese 169.1:Stein 2051
21137:85 Tau
21139:45 Eri
21148:1 Cam
21242:m Per:57 Per
21248:UPS1 Eri:50 Eri
21273:RHO Tau:86 Tau
21278:46 Eri
21281:ALF Dor
21296:47 Eri
21393:UPS2 Eri:52 Eri
21402:d Tau:88 Tau
21421:Aldebaran:ALF Tau:87 Tau
21444:NU Eri:48 Eri
21476:58 Per
21547:c Eri:51 Eri
21588:89 Tau
21589:c Tau:90 Tau
21594:l Eri:53 Eri
21673:SIG1 Tau:91 Tau
21683:SIG2 Tau:92 Tau
21727:3 Cam
21730:2 Cam
21735:93 Tau
21763:54 Eri
21770:ALF Cae
21861:BET Cae
21881:TAU Tau:94 Tau
21914:LAM Pic
21928:59 Per
21932:Gliese 176
21949:MU Men
21961:95 Tau
21986:55 Eri
22024:56 Eri
22040:KAP Dor
22109:MU Eri:57 Eri
22263:58 Eri
22280:ZET Cae
22287:4 Cam
22325:59 Eri
22441:96 Tau
22449:PI3 Ori:1 Ori
22453:1 Aur
22479:60 Eri
22509:PI2 Ori:2 Ori
22531:IOT Pic A
22534:IOT Pic B
22549:PI4 Ori:3 Ori
22565:i Tau:97 Tau
22627:Gliese 179
22667:OMI1 Ori:4 Ori
22678:2 Aur
22701:OME Eri:61 Eri
22730:5 Ori
22783:ALF Cam:9 Cam
22797:PI5 Ori:8 Ori
22833:g Ori:6 Ori
22845:PI1 Ori:7 Ori
22854:5 Cam
22871:ETA Men
22957:OMI2 Ori:9 Ori
22958:b Eri:62 Eri
23015:Kabdhilinan:IOT Aur:3 Aur
23040:7 Cam
23068:99 Tau
23088:k Tau:98 Tau
23123:PI6 Ori:10 Ori
23148:XI Men
23179:4 Aur
23203:Hind's Crimson Star:R Lep
23216:8 Cam
23221:63 Eri
23231:64 Eri
23261:5 Aur
23268:6 Aur
23364:PSI Eri:65 Eri
23416:Maaz:EPS Aur:7 Aur
23453:Sadatoni:ZET Aur:8 Aur
23467:BET Men
23474:1 Lep
23482:ETA1 Pic
23497:IOT Tau:102 Tau
23522:BET Cam:10 Cam
23595:GAM1 Cae
23596:GAM2 Cae
23607:11 Ori
23649:ETA2 Pic
23685:EPS Lep:2 Lep
23693:ZET Dor
23734:11 Cam
23743:12 Cam
23767:ETA Aur:10 Aur
23783:9 Aur
23794:66 Eri
23835:m Tau:104 Tau
23852:13 Ori
23871:l Tau:106 Tau
23875:Cursa:BET Eri:67 Eri
23879:i Ori:14 Ori
23883:105 Tau
23900:103 Tau
23941:68 Eri
23972:LAM Eri:69 Eri
23983:h Ori:16 Ori
24010:15 Ori
24186:Kapteyn's Star:VZ Pic:Gliese 191
24244:IOT Lep:3 Lep
24305:MU Lep:5 Lep
24327:KAP Lep:4 Lep
24331:RHO Ori:17 Ori
24340:MU Aur:11 Aur
24348:14 Cam
24372:TET Dor
24436:Rigel:BET Ori:19 Ori
24504:14 Aur
24512:108 Tau
24555:18 Ori
24608:Capella:Alhajot:ALF Aur:13 Aur
24659:OMI Col
24674:TAU Ori:20 Ori
24727:16 Aur
24740:17 Aur
24813:LAM Aur:15 Aur
24817:21 Ori
24822:n Tau:109 Tau
24829:ZET Pic
24832:18 Aur
24836:15 Cam
24845:LAM Lep:6 Lep
24873:NU Lep:7 Lep
24879:19 Aur
25044:o Ori:22 Ori
25048:RHO Aur:20 Aur
25098:KAP Pic
25142:23 Ori
25192:22 Aur
25197:16 Cam
25202:8 Lep
25216:110 Tau
25247:e Ori:29 Ori
25278:111 Tau
25281:ETA Ori:28 Ori
25282:p Ori:27 Ori
25292:SIG Aur:21 Aur
25302:PSI1 Ori:25 Ori
25303:TET Pic
25336:Bellatrix:GAM Ori:24 Ori
25410:113 Tau
25428:Alnath:Elnath:BET Tau:112 Tau
25429:LAM Dor
25473:PSI Ori:PSI2 Ori:30 Ori
25499:115 Tau
25539:o Tau:114 Tau
25541:PHI Aur:24 Aur
25555:116 Tau
25583:117 Tau
25606:Nihal:BET Lep:9 Lep
25695:118 Tau
25737:31 Ori
25769:17 Cam
25776:31 Men
25813:32 Ori
25853:10 Lep
25859:EPS Col
25861:n1 Ori:33 Ori
25878:Gliese 205:Wolf 1453
25918:GAM Men
25923:Thabit:UPS Ori:36 Ori
25930:Mintaka:DEL Ori:34 Ori
25945:119 Tau
25973:18 Cam
25984:CHI Aur:25 Aur
25985:Arneb:Elarneb:ALF Lep:11 Lep
26064:120 Tau
26069:BET Dor
26093:35 Ori
26126:n2 Ori:38 Ori
26176:PHI1 Ori:37 Ori
26207:Heka:Meissa:LAM Ori:39 Ori
26220:TET1 Ori A:41 Ori A:V1016 Ori
26221:TET1 Ori C:41 Ori C
26224:TET1 Ori D:41 Ori D
26235:TET2 Ori:43 Ori
26237:c Ori:42 Ori
26241:Na'ir al Saif:IOT Ori:44 Ori
26248:121 Tau
26264:IOT Men
26268:45 Ori
26311:Alnilam:EPS Ori:46 Ori
26366:PHI2 Ori:40 Ori
26382:122 Tau
26394:PI Men
26408:19 Cam
26412:NU1 Col
26451:ZET Tau:123 Tau
26460:NU2 Col
26536:26 Aur
26549:SIG Ori:48 Ori
26563:d Ori:49 Ori
26594:OME Ori:47 Ori
26634:Phact:ALF Col
26640:125 Tau
26727:Alnitak:ZET Ori:50 Ori
26777:126 Tau
26857:Gliese 213:Ross 47
26865:12 Lep
26885:b Ori:51 Ori
26942:24 Cam
27046:23 Cam
27072:GAM Lep:13 Lep
27100:DEL Dor
27196:OMI Aur:27 Aur
27204:MU Col
27249:26 Cam
27265:129 Tau
27288:ZET Lep:14 Lep
27316:131 Tau
27321:BET Pic
27338:130 Tau
27364:133 Tau
27366:Saiph:KAP Ori:53 Ori
27369:LAM Men
27386:52 Ori
27468:132 Tau
27483:TAU Aur:29 Aur
27511:134 Tau
27530:GAM Pic
27534:EPS Dor
27566:KAP Men
27581:135 Tau
27592:29 Cam
27628:Wazn:BET Col
27639:UPS Aur:31 Aur
27654:DEL Lep:15 Lep
27658:55 Ori
27673:NU Aur:32 Aur
27731:30 Cam
27743:137 Tau
27750:56 Ori
27810:Tsze:LAM Col
27830:136 Tau
27913:CHI1 Ori:54 Ori
27949:XI Aur:30 Aur
27965:57 Ori
27971:31 Cam
27989:Betelgeuse:Beteigeuze:ALF Ori:58 Ori
28010:XI Col
28098:SIG Col
28103:ETA Lep:16 Lep
28199:GAM Col
28237:139 Tau
28271:59 Ori
28296:60 Ori
28321:1 Mon
28325:2 Mon
28328:ETA Col
28358:Prijipati:DEL Aur:33 Aur
28360:Menkalinan:BET Aur:34 Aur
28380:TET Aur:37 Aur
28404:PI Aur:35 Aur
28499:36 Aur
28574:3 Mon
28614:MU Ori:61 Ori
28677:38 Aur
28691:64 Ori
28716:CHI2 Ori:62 Ori
28734:1 Gem
28756:72 Col
28812:63 Ori
28814:66 Ori
28816:17 Lep
28823:39 Aur
28909:ETA1 Dor
28910:TET Lep:18 Lep
28946:40 Aur
28957:PI1 Col
29034:TET Col
29038:NU Ori:67 Ori
29048:19 Lep
29064:PI2 Col
29134:NU Dor
29225:3 Gem
29246:37 Cam
29271:ALF Men
29276:DEL Pic
29295:Gliese 229:Luyten 668-21:LPM 230
29353:ETA2 Dor
29379:5 Gem
29388:41 Aur
29426:XI Ori:70 Ori
29433:68 Ori
29434:f1 Ori:69 Ori
29450:6 Gem
29490:36 Cam
29650:71 Ori
29651:GAM Mon:5 Mon
29655:Tejat:Propusi:Tejat prior:ETA Gem:7 Gem
29696:KAP Aur:44 Aur
29704:f2 Ori:72 Ori
29730:40 Cam
29736:73 Ori
29789:8 Gem
29800:k Ori:74 Ori
29807:KAP Col
29840:9 Gem
29850:l Ori:75 Ori
29884:42 Aur
29885:6 Mon
29919:1 Lyn
29949:43 Aur
30049:12 Gem
30060:2 Lyn
30073:7 Mon
30089:Red Rectangle
30122:Furud:Phurud:ZET CMa:1 CMa
30247:45 Aur
30272:4 Lyn
30277:DEL Col
30321:PI1 Dor
30324:Mirzam:Murzim:BET CMa:2 CMa
30342:NU Pic
30343:Tejat posterior:MU Gem:13 Gem
30419:EPS Mon A:8 Mon A
30422:EPS Mon B:8 Mon B
30438:Canopus:Suhel:ALF Car
30520:PSI1 Aur:46 Aur
30565:PI2 Dor
30591:G Pup
30679:5 Lyn
30769:16 Gem
30772:10 Mon
30788:LAM CMa
30827:48 Aur
30867:BET Mon:11 Mon
30883:NU Gem:18 Gem
30920:Gliese 234:Ross 614
30972:47 Aur
31039:6 Lyn
31105:19 Gem
31125:XI1 CMa:4 CMa
31137:MU Pic
31159:12 Mon
31216:13 Mon
31359:7 Lyn
31385:14 Mon
31416:XI2 CMa:5 CMa
31434:49 Aur
31564:NU1 CMa:6 CMa
31592:NU2 CMa:7 CMa
31665:11 Lyn
31676:8 Lyn
31681:Alhena:Almeisan:GAM Gem:24 Gem
31685:NU Pup
31700:NU3 CMa:8 CMa
31737:53 Aur
31771:51 Aur
31789:PSI3 Aur:52 Aur
31832:PSI2 Aur:50 Aur
31852:54 Aur
31897:ZET Men
31978:15 Mon
32019:25 Gem
32104:26 Gem
32173:PSI4 Aur:55 Aur
32246:Mebsuta:EPS Gem:27 Gem
32249:30 Gem
32292:10 CMa
32311:28 Gem
32349:Sirius:Alhabor:ALF CMa:9 CMa:Gliese 244
32362:XI Gem:31 Gem
32404:32 Gem
32438:12 Lyn
32463:16 Mon
32480:PSI5 Aur:56 Aur
32489:13 Lyn
32492:11 CMa
32504:12 CMa
32533:17 Mon
32537:x Pup
32562:PSI6 Aur:57 Aur
32578:18 Mon
32607:ALF Pic
32753:33 Gem
32759:KAP CMa:13 CMa
32768:TAU Pup
32814:35 Gem
32844:PSI7 Aur:58 Aur
32864:42 Cam
32912:IOT Vol
32921:d Gem:36 Gem
33018:TET Gem:34 Gem
33041:59 Aur
33048:14 Lyn
33064:60 Aur
33092:15 CMa
33104:43 Cam
33133:PSI8 Aur:61 Aur
33152:OMI1 CMa:16 CMa
33160:TET CMa:14 CMa
33202:e Gem:38 Gem
33248:17 CMa
33226:Gliese 251:Wolf 294:AC+33 25644
33277:37 Gem
33302:PI CMa:19 CMa
33345:MU CMa:18 CMa
33347:IOT CMa:20 CMa
33377:PSI9 Aur
33384:TET Men
33449:15 Lyn
33485:PSI10 Aur:16 Lyn
33558:t Pup
33579:Adara:Adhara:EPS CMa:21 CMa
33595:39 Gem
33614:62 Aur
33650:40 Gem
33715:41 Gem
33856:SIG CMa:22 CMa
33927:OME Gem:42 Gem
33971:19 Mon
33977:OMI2 CMa:24 CMa
34045:Muliphein:GAM CMa:23 CMa
34059:H Pup
34081:C Pup
34088:Mekbuda:ZET Gem:43 Gem
34182:44 Gem
34440:45 Gem
34444:Wezen:DEL CMa:25 CMa
34473:GAM1 Vol
34481:GAM2 Vol
34495:A Pup
34603:Gliese 268:Ross 986
34622:20 Mon
34693:TAU Gem:46 Gem
34722:47 Gem
34724:21 Mon
34752:63 Aur
34769:DEL Mon:22 Mon
34798:26 CMa
34802:E Pup
34819:48 Gem
34834:I Pup
34861:49 Gem
34899:L1 Pup
34909:51 Gem:Bq Gem
34922:L2 Pup
34981:27 CMa
35025:52 Gem
35037:OME CMa:28 CMa
35080:24 Mon
35146:18 Lyn
35152:53 Gem
35210:145 CMa
35228:DEL Vol
35264:PI Pup
35341:64 Aur
35350:LAM Gem:54 Gem
35393:F Pup
35406:v2 Pup
35412:29 CMa
35415:TAU CMa:30 CMa
35488:Bernes 135
35550:Wasat:DEL Gem:55 Gem
35699:56 Gem
35710:65 Aur
35735:47 Cam
35783:19 Lyn B
35785:19 Lyn A
35842:58 Gem
35846:57 Gem
35904:Aludra:ETA CMa:31 CMa
35907:66 Aur
35941:59 Gem
35987:1 CMi
36039:EPS Men
36041:EPS CMi:2 CMi
36046:IOT Gem:60 Gem
36145:21 Lyn
36156:61 Gem
36188:Gomeisa:BET CMi:3 CMi
36208:Luyten's Star:Gliese 273:Luyten 5-1668
36238:63 Gem
36265:ETA CMi:5 CMi
36284:GAM CMi:4 CMi
36363:y Pup
36366:RHO Gem:62 Gem
36377:SIG Pup
36393:64 Gem
36425:6 CMi
36429:b Gem:65 Gem
36439:22 Lyn
36641:DEL1 CMi:7 CMi
36723:DEL2 CMi:8 CMi
36760:68 Gem
36778:z Pup
36795:Gliese 279
36812:DEL3 CMi:9 CMi
36850:Castor:ALF Gem:66 Gem
36962:UPS Gem:69 Gem
37088:25 Mon
37096:f Pup
37173:m Pup
37204:70 Gem
37265:OMI Gem:71 Gem
37279:Procyon:Elgomaisa:ALF CMi:10 CMi:Gliese 280
37297:n1 Pup
37300:f Gem:74 Gem
37322:d2 Pup
